Earl,Fernandez,M,10585 Northfield Drive,Carpinteria,efernandez@brainbox.org,501816442785390720,maestro,$483473.79,1580
Randy,Russell,M,94527 Green Ridge Parkway,Amador City,rrussell@feedmix.com,3.54693E+15,jcb,$399295.42,1581
Ashley,Harvey,F,88937 Bultman Road,Gonzales,aharvey@jaxspan.net,5100138198784635,mastercard,$273419.46,1582
Juan,Wright,F,803 Namekagon Parkway,Woodland,jwright@meevee.name,5010121207715963,mastercard,$991455.98,1583
Marie,Lawrence,M,2290 Blaine Circle,San Marino,mlawrence@eabox.name,3544035734249728,jcb,$429756.59,1584
Jeremy,Reynolds,F,1 Steensland Trail,South Pasadena,jreynolds@twitterlist.com,3579065634670986,jcb,$585715.67,1585
Brian,Armstrong,F,7 Golf View Hill,Glendale,barmstrong@gigashots.org,6706655616175282,laser,$381323.73,1586
Fred,Perry,M,81976 Duke Plaza,Yountville,fperry@oozz.edu,2.0151E+14,diners-club-enroute,$448536.85,1587
Mark,Ferguson,F,6658 Schmedeman Lane,Imperial,mferguson@tekfly.info,3543982615343875,jcb,$583848.53,1588
Jason,Riley,F,44909 Eagan Place,San Bruno,jriley@meeveo.mil,675916276181387216,maestro,$31110.99,1589
Julia,Boyd,M,49844 South Avenue,Biggs,jboyd@zoomzone.net,3.54096E+15,jcb,$610333.82,1590
David,Cox,F,0 Fairfield Terrace,La Mirada,dcox@kwideo.info,3567055727014899,jcb,$950730.79,1591
Clarence,Stewart,F,11 Westridge Road,Newman,cstewart@snaptags.net,3529306213722116,jcb,$80119.54,1592
George,Lopez,M,65 Ludington Terrace,Lompoc,glopez@livefish.mil,3534075731328705,jcb,$358053.64,1593
Fred,Daniels,M,2 Gateway Junction,Montclair,fdaniels@edgeify.name,3566982674043111,jcb,$672810.72,1594
Debra,Hernandez,F,65 Village Court,Baldwin Park,dhernandez@mybuzz.name,4026660999593281,visa-electron,$577182.75,1595
Peter,Adams,M,06 Cordelia Lane,Lathrop,padams@eabox.gov,3563992664085025,jcb,$439371.47,1596
Roy,Martin,F,4309 Myrtle Drive,Brentwood,rmartin@dynazzy.biz,3551396646689215,jcb,$-2454.51,1597
Victor,Wright,F,415 Reinke Crossing,Banning,vwright@meevee.edu,6304600718711549,maestro,$545727.49,1598
Ruth,Gardner,F,33 Del Sol Pass,Carmel-by-the-Sea,rgardner@devbug.info,3557225889274746,jcb,$161474.13,1599
Timothy,Roberts,M,0 Fisk Circle,Hollister,troberts@edgeclub.com,5007662585478729,mastercard,$712155.46,1600
Theresa,Davis,M,58263 Little Fleur Place,Mendota,tdavis@einti.biz,5048371304538703,mastercard,$829827.88,1601
Jean,Stevens,F,39119 Eggendart Point,Lathrop,jstevens@flashpoint.edu,2.01721E+14,diners-club-enroute,$471009.13,1602
Gary,Adams,M,3 Lillian Hill,Huron,gadams@feednation.info,3544150121198469,jcb,$793959.80,1603
Marie,Cook,M,4814 Daystar Park,Alameda,mcook@quaxo.biz,3557691937874151,jcb,$506653.50,1604
Gary,Coleman,M,2 Roth Plaza,Ione,gcoleman@bubblebox.net,3546842458102795,jcb,$546255.84,1605
Lisa,Holmes,F,7280 Roxbury Point,Dixon,lholmes@avamm.com,3.52961E+15,jcb,$476643.28,1606
Charles,Shaw,F,285 Old Shore Terrace,Moorpark,cshaw@brightdog.name,5610119301562905,china-unionpay,$752714.52,1607
Paula,Hudson,M,5402 Dawn Plaza,City of Commerce,phudson@geba.com,6388860084742325,instapayment,$636171.47,1608
Louise,Garcia,F,7 Vernon Alley,Needles,lgarcia@skidoo.info,6334223456221146436,solo,$212513.96,1609
Clarence,Hudson,M,594 Arkansas Lane,Lake Forest,chudson@realcube.gov,3532036352476142,jcb,$341294.41,1610
Randy,Lawson,M,0 Northridge Road,Compton,rlawson@eazzy.com,3.5706E+15,jcb,$491721.77,1611
Catherine,Edwards,F,566 Lighthouse Bay Way,Huntington Beach,cedwards@zooxo.gov,3530031995533864,jcb,$381974.48,1612
Chris,Bishop,M,28 1st Way,Claremont,cbishop@eidel.info,4017951366753371,visa,$445108.53,1613
Janice,Ferguson,F,11389 Upham Crossing,Galt,jferguson@nlounge.net,5100132875821992,mastercard,$784080.58,1614
Dennis,Bryant,M,146 Hazelcrest Park,Monrovia,dbryant@photofeed.com,3549610880893209,jcb,$995101.23,1615
William,Patterson,M,54202 Hudson Street,Williams,wpatterson@browsebug.name,4961422606113533,visa,$438710.32,1616
Michael,West,F,837 Goodland Hill,Glendale,mwest@feednation.net,5108751336464704,mastercard,$968436.98,1617
Juan,Howell,M,290 Basil Way,Salinas,jhowell@vimbo.com,3551411330867124,jcb,$97639.92,1618
Dorothy,Gray,F,84 North Crossing,Aliso Viejo,dgray@yodo.gov,3535736106340778,jcb,$580430.76,1619
Jack,West,F,59 Eliot Hill,Menifee,jwest@topicware.mil,3566712411560261,jcb,$752614.60,1620
Raymond,Robertson,M,88453 Steensland Avenue,Rancho Santa Margarita,rrobertson@muxo.name,3.03018E+13,diners-club-carte-blanche,$458755.85,1621
Paula,Franklin,F,3 Loftsgordon Plaza,Maricopa,,3572745231691363,jcb,$656738.96,1622
Katherine,Snyder,M,94246 Fulton Street,Paramount,ksnyder@ozu.com,2.01702E+14,diners-club-enroute,$958357.87,1623
Gloria,Sullivan,F,58617 Manley Junction,Waterford,gsullivan@abata.mil,2.0191E+14,diners-club-enroute,$334251.20,1624
Philip,Hart,M,69 La Follette Court,South El Monte,phart@shufflester.net,67623226128570543,maestro,$299378.86,1625
Peter,Howard,M,4882 Tony Pass,Hillsborough,phoward@skyvu.org,5641820573947109930,switch,$322838.41,1626
Joyce,Hudson,F,34 Spaight Lane,Danville,jhudson@shuffledrive.org,6304271342936447,maestro,$133452.89,1627
Jennifer,Miller,M,48 Trailsway Crossing,Ventura,jmiller@quinu.gov,3555122975609673,jcb,$34947.31,1628
Jane,Bell,F,75 Roth Trail,Del Rey Oaks,jbell@jetpulse.name,3585235417577243,jcb,$418420.61,1629
David,Palmer,M,17 Green Ridge Court,Gonzales,dpalmer@wordtune.info,3.53655E+15,jcb,$4608.81,1630
Kathy,Morris,F,7 Maple Circle,Santee,kmorris@cogibox.com,5602225638000941397,china-unionpay,$815279.15,1631
Doris,Welch,F,462 Express Trail,Maywood,dwelch@yakidoo.gov,6391047071851096,instapayment,$840383.92,1632
Billy,Chavez,F,6058 Hazelcrest Avenue,Ross,bchavez@plambee.net,2.017E+14,diners-club-enroute,$576046.42,1633
Katherine,Stanley,M,277 Ryan Terrace,Cloverdale,kstanley@miboo.org,6371836715527219,instapayment,$900813.33,1634
Arthur,Bishop,M,922 Hintze Circle,Del Rey Oaks,abishop@thoughtsphere.net,5007666266419266,mastercard,$158865.12,1635
Juan,Robinson,F,76 Cottonwood Way,Rialto,jrobinson@realblab.org,3571760904604719,jcb,$130465.83,1636
Gregory,Scott,F,927 Mitchell Way,Upland,gscott@thoughtbeat.gov,06042881343494175,maestro,$366611.60,1637
Randy,Morrison,F,0 7th Terrace,Loyalton,rmorrison@skyba.mil,3580443152918185,jcb,$573198.20,1638
Ashley,Mccoy,M,3 Novick Parkway,Calexico,amccoy@bubblebox.name,3569974301097138,jcb,$178213.95,1639
Dorothy,Wells,F,89100 Warrior Junction,Porterville,dwells@meejo.mil,3561590962442815,jcb,$719001.56,1640
Louis,Little,F,21035 Debra Plaza,Livermore,llittle@wordware.org,3.54938E+15,jcb,$651511.44,1641
Samuel,Green,F,85062 Weeping Birch Center,Atwater,sgreen@oyope.info,4320563051304105,visa,$46392.99,1642
Johnny,Martin,F,06 Vahlen Junction,Oakdale,jmartin@fliptune.edu,501825608407895630,maestro,$879113.92,1643
Linda,Kim,M,5655 6th Center,Atwater,lkim@wikizz.info,3558409097249158,jcb,$504107.20,1644
Billy,Cruz,M,8775 Loftsgordon Point,Del Rey Oaks,bcruz@gigazoom.gov,3.72301E+14,americanexpress,$114799.63,1645
Stephen,Jenkins,F,001 Mockingbird Way,Citrus Heights,sjenkins@dynabox.edu,3554198972171256,jcb,$797175.37,1646
Joseph,Shaw,M,0959 Ridge Oak Drive,Hemet,jshaw@photobean.com,3.03594E+13,diners-club-carte-blanche,$265357.43,1647
Ralph,Robinson,M,76 Gale Park,Diamond Bar,rrobinson@gigaclub.net,3.56256E+15,jcb,$676455.60,1648
Todd,Rogers,M,08269 Eastwood Terrace,Novato,trogers@innoz.edu,3541038943428508,jcb,$245438.06,1649
Stephen,Ryan,M,86274 Mariners Cove Point,Gridley,sryan@skajo.edu,4913127948242275,visa-electron,$803019.49,1650
Diane,Stevens,F,3956 Hoepker Parkway,Garden Grove,dstevens@browseblab.edu,5007668750539526,mastercard,$44582.35,1651
Henry,Barnes,F,9 Sheridan Road,San Dimas,hbarnes@thoughtbeat.edu,6304257920362559253,laser,$362066.77,1652
Jonathan,Bishop,M,9656 Laurel Avenue,Sierra Madre,jbishop@livetube.mil,3565333921691826,jcb,$898105.47,1653
Gloria,Austin,F,2120 Jana Park,Studio City,gaustin@zoomcast.info,3537607695021657,jcb,$969362.73,1654
Kevin,Warren,M,6564 Bultman Hill,Placerville,kwarren@fivechat.org,3548549514787505,jcb,$772754.74,1655
Peter,Mills,M,1 Oneill Parkway,Firebaugh,pmills@yacero.gov,5002358138042857,mastercard,$310871.37,1656
Karen,Greene,F,81476 1st Lane,Ferndale,kgreene@flipbug.edu,3582245280459141,jcb,$15080.12,1657
Frances,Meyer,M,42 Sage Court,Yuba City,fmeyer@flashdog.com,3531083508932017,jcb,$907287.19,1658
Michelle,Woods,F,97 Harbort Way,Monte Sereno,mwoods@kamba.net,2.01645E+14,diners-club-enroute,$183407.41,1659
Marie,Freeman,F,7311 Fisk Trail,Thousand Oaks,mfreeman@innojam.biz,3.5625E+15,jcb,$361078.65,1660
Sean,Martin,F,858 Darwin Terrace,Vista,smartin@tazz.com,3.74284E+14,americanexpress,$614408.03,1661
Joe,Taylor,F,828 Memorial Court,Montague,jtaylor@gigabox.com,3586157205770567,jcb,$982923.07,1662
Randy,Porter,M,7 American Ash Junction,Arroyo Grande,rporter@edgepulse.com,4844229562535895,visa-electron,$651203.88,1663
Henry,Berry,M,6566 Southridge Circle,Irwindale,hberry@meemm.edu,3.37941E+14,americanexpress,$244175.82,1664
Sandra,Owens,F,99875 Karstens Drive,Rolling Hills Estates,sowens@voonix.gov,3555917746334158,jcb,$748082.01,1665
David,Richards,F,1951 Glacier Hill Court,Farmersville,drichards@minyx.org,5100130315009673,mastercard,$176166.35,1666
Bonnie,Brown,F,413 Mitchell Hill,Reedley,bbrown@photospace.mil,5610536075416051,bankcard,$307006.16,1667
Dennis,Hunt,F,1 Vahlen Point,Corona,dhunt@dabfeed.biz,3549261098217458,jcb,$393024.89,1668
Arthur,Robertson,F,99759 Cascade Street,Imperial Beach,arobertson@feedspan.name,560222628356199094,china-unionpay,$891287.54,1669
Johnny,Ford,F,10 Stephen Place,Marysville,jford@topicblab.gov,3.74284E+14,americanexpress,$585998.84,1670
Cheryl,Reynolds,M,96309 Veith Trail,Laguna Niguel,creynolds@tagchat.mil,3555384049852859,jcb,$306425.74,1671
Thomas,Smith,F,3 Pepper Wood Way,Yreka,tsmith@oloo.org,3.37942E+14,americanexpress,$531861.42,1672
Craig,Harris,F,847 Twin Pines Terrace,El Centro,charris@tazz.edu,3552009254439919,jcb,$-121.49,1673
Ashley,Andrews,M,33884 Thompson Drive,Beverly Hills,aandrews@vipe.com,3586496907548859,jcb,$987088.14,1674
Janice,Price,M,83437 Eagan Circle,Santa Clara,jprice@mydo.gov,50186544872159478,maestro,$489141.89,1675
Johnny,Henderson,F,568 Gateway Terrace,Calipatria,jhenderson@yodoo.biz,5.32114E+15,mastercard,$448747.60,1676
Daniel,Hunter,M,729 Coolidge Road,Laguna Beach,dhunter@aimbu.com,3572596114685075,jcb,$409501.96,1677
Matthew,Kim,F,4564 American Center,Moraga,mkim@quatz.mil,5641825248759533817,switch,$754489.96,1678
Bonnie,Burns,F,8 Southridge Drive,El Centro,bburns@katz.gov,3538778427649823,jcb,$48992.60,1679
Aaron,Holmes,M,057 Farmco Lane,Hemet,aholmes@dabfeed.com,6387477789279189,instapayment,$580207.49,1680
Shirley,Clark,M,5081 Crownhardt Pass,Brisbane,sclark@twimm.biz,56022227076635866,china-unionpay,$153906.54,1681
Heather,Harvey,F,4 Coleman Plaza,Alhambra,hharvey@tekfly.net,560221214635410890,china-unionpay,$375295.62,1682
John,Hanson,M,28886 Sauthoff Trail,Oakland,jhanson@realpoint.info,3.05273E+13,diners-club-carte-blanche,$954772.63,1683
Lawrence,Carr,F,50 Kings Terrace,Galt,lcarr@thoughtworks.edu,63048126417655979,maestro,$980223.15,1684
Dennis,Little,F,50040 Vernon Plaza,Tulelake,dlittle@trudoo.com,5463078481084882,diners-club-us-ca,$335741.14,1685
Annie,Patterson,F,0707 Heath Pass,Carlsbad,apatterson@gigabox.org,3.05782E+13,diners-club-carte-blanche,$921590.13,1686
Melissa,Fernandez,M,22423 Starling Road,Winters,,3.02975E+13,diners-club-carte-blanche,$77162.20,1687
Diane,Lee,F,6 Pearson Pass,Imperial,dlee@zooxo.com,3575564588451215,jcb,$283956.08,1688
Annie,Schmidt,M,7976 Gateway Terrace,Temple City,aschmidt@flipstorm.org,4.01795E+15,visa,$808844.30,1689
Joan,Robinson,F,48210 Fuller Plaza,Atascadero,jrobinson@gabspot.biz,3.58134E+15,jcb,$919867.54,1690
Joyce,Porter,F,71747 Raven Point,Bell Gardens,jporter@kanoodle.name,3573948905821386,jcb,$166174.13,1691
Terry,Cooper,F,4008 Springs Plaza,Placentia,tcooper@skajo.com,5602251665895306,bankcard,$290563.33,1692
Sandra,Jacobs,F,6 Hazelcrest Parkway,Baldwin Park,sjacobs@demimbu.biz,5487849165710568,diners-club-us-ca,$930368.66,1693
Karen,Bell,F,71669 Arrowood Circle,Redding,kbell@buzzbean.name,3.56184E+15,jcb,$179857.64,1694
Deborah,Collins,M,1 Corry Drive,Milpitas,dcollins@kare.name,3557478940911505,jcb,$700641.64,1695
Harold,Stone,M,15944 Sachtjen Avenue,Loma Linda,hstone@shufflester.biz,3534381565205245,jcb,$545211.52,1696
Kathryn,Martin,M,39004 Portage Trail,Grand Terrace,kmartin@tekfly.net,3586715682163257,jcb,$468615.98,1697
Larry,Chavez,F,1153 Dennis Hill,Loma Linda,lchavez@reallinks.edu,3558327752713096,jcb,$792528.24,1698
Beverly,Mason,F,49504 Esker Pass,La Habra,bmason@yata.org,56022478390567455,china-unionpay,$318154.68,1699
Christina,Peters,F,9 Sheridan Court,Orland,cpeters@twimbo.mil,6762385320545926921,maestro,$583628.27,1700
Charles,Wheeler,M,3 Village Road,Moorpark,cwheeler@roodel.name,5240655115990905,mastercard,$206056.60,1701
Stephen,Rice,M,69846 Sugar Terrace,Salinas,srice@teklist.net,4913838518189767,visa-electron,$985070.59,1702
Jeremy,Larson,M,4494 American Avenue,Plymouth,jlarson@ailane.net,3560412914572246,jcb,$444505.60,1703
Gary,Smith,F,945 Merry Plaza,Arcadia,gsmith@gigabox.org,3533503802770258,jcb,$140585.18,1704
Raymond,Young,F,43487 Messerschmidt Hill,Portola Valley,ryoung@skinte.name,3538871599879185,jcb,$317039.04,1705
Mary,Torres,M,2881 Blue Bill Park Crossing,San Gabriel,mtorres@abata.net,6387658055855931,instapayment,$-1267.38,1706
Anne,Howard,M,36 Lillian Trail,Point Arena,ahoward@cogidoo.mil,6759812334757893,switch,$198411.51,1707
Gregory,Roberts,M,5350 Bashford Alley,Lomita,groberts@ooba.gov,5.60226E+15,bankcard,$450726.83,1708
Donald,Fuller,M,71123 Judy Avenue,Morgan Hill,dfuller@gabcube.gov,3536012813961721,jcb,$601945.05,1709
Sara,Jenkins,M,519 Lakeland Terrace,Hayward,sjenkins@plambee.name,6.04543E+14,maestro,$130924.70,1710
Maria,Ross,M,29837 Bay Crossing,Huntington Beach,mross@cogilith.info,4026232116487894,visa-electron,$756573.61,1711
Andrea,Knight,F,542 Westerfield Crossing,Sebastopol,aknight@quinu.biz,5334451825584759,mastercard,$429353.80,1712
Doris,Franklin,F,7 Brickson Park Circle,Merced,dfranklin@centizu.edu,5.00767E+15,mastercard,$618294.57,1713
Gary,Moreno,M,3 Golden Leaf Park,Amador City,gmoreno@roodel.mil,3562444276611781,jcb,$463600.98,1714
Brenda,Richardson,M,053 Fremont Parkway,San Mateo,brichardson@plambee.edu,3570724378657794,jcb,$799089.13,1715
James,Medina,M,3 Di Loreto Drive,La Palma,jmedina@wikivu.mil,5018149396917051030,maestro,$149943.19,1716
Andrew,Ray,F,1389 American Ash Alley,Clayton,aray@rhynyx.net,3.74623E+14,americanexpress,$402540.86,1717
Sandra,Richards,M,8715 Gulseth Pass,Rancho Santa Margarita,srichards@gabcube.net,0604030069324384344,maestro,$638864.88,1718
Eugene,Parker,M,087 Bashford Parkway,San Diego,eparker@brightbean.edu,4903983609344954,switch,$598619.37,1719
Carlos,Howard,M,112 Sugar Pass,McFarland,choward@agivu.name,6767942391998781,solo,$277762.67,1720
Debra,Lewis,F,33 Old Gate Crossing,Plymouth,dlewis@myworks.name,3.54884E+15,jcb,$487328.10,1721
Michelle,Gibson,F,2 Washington Way,Vista,mgibson@avaveo.edu,3.0021E+13,diners-club-carte-blanche,$955593.08,1722
Jesse,Jordan,M,8 Pleasure Park,Palm Desert,jjordan@fatz.info,3533794412420067,jcb,$986783.25,1723
Justin,Peterson,F,02106 Southridge Way,Riverside,jpeterson@jaloo.biz,2.01493E+14,diners-club-enroute,$510772.00,1724
George,Lopez,M,82 Hallows Crossing,Brawley,glopez@oyope.net,4905232833530717,switch,$506606.54,1725
Eric,Mason,M,8 Kensington Road,Arroyo Grande,emason@teklist.gov,5405641710817686,diners-club-us-ca,$324433.27,1726
Bruce,Butler,F,5 Tennyson Terrace,West Sacramento,bbutler@dynava.mil,6.70917E+15,laser,$539978.84,1727
Sharon,Carter,M,6 Artisan Terrace,Fort Jones,scarter@dabjam.biz,3541714757049156,jcb,$979921.99,1728
Charles,Elliott,F,40392 Onsgard Parkway,Orange Cove,celliott@riffwire.name,6331102176293448,switch,$326605.25,1729
Douglas,Snyder,F,5024 Center Pass,Redding,dsnyder@blogxs.net,3589641747763047,jcb,$323781.41,1730
David,Reid,M,35 Vernon Way,Lincoln,dreid@rhynyx.biz,630447023180587823,maestro,$494682.32,1731
Martha,Ross,F,7 Butterfield Trail,Brea,,3541917364722822,jcb,$617064.61,1732
William,Pierce,F,194 North Pass,Suisun City,wpierce@rhyloo.com,3.74289E+14,americanexpress,$748904.80,1733
Justin,Flores,F,1888 Lawn Alley,La Quinta,jflores@rhybox.net,6762491997984006,maestro,$644081.30,1734
Pamela,Thomas,M,64 South Place,Temecula,pthomas@chatterbridge.gov,3.74288E+14,americanexpress,$607421.45,1735
Nicholas,Bennett,M,2177 Petterle Circle,Chula Vista,nbennett@oyoba.net,3.01758E+13,diners-club-carte-blanche,$275013.46,1736
Irene,Daniels,M,7836 Delaware Pass,Sutter Creek,idaniels@gigaclub.info,3576688635886344,jcb,$418479.22,1737
Daniel,Clark,M,7 Kenwood Plaza,Redlands,dclark@yacero.mil,5100175343968135,mastercard,$676674.50,1738
Louise,Banks,M,50 Mcguire Crossing,Duarte,lbanks@edgepulse.info,5.60222E+15,bankcard,$434566.55,1739
Chris,Graham,F,082 Dennis Terrace,Apple Valley,cgraham@zoonder.edu,3586466289019225,jcb,$998661.16,1740
Irene,Smith,M,847 Hoepker Way,Seaside,ismith@layo.name,3556142761050204,jcb,$820841.16,1741
Matthew,Berry,M,71 Atwood Junction,Merced,mberry@blogspan.biz,4508291888197781,visa-electron,$644599.22,1742
Harry,Stephens,M,8 Messerschmidt Alley,Compton,hstephens@talane.name,3539556278978254,jcb,$17367.80,1743
Karen,Murray,F,024 Prentice Avenue,Petaluma,kmurray@kamba.com,4.50875E+15,visa-electron,$241427.43,1744
Stephen,Powell,M,7 Gerald Court,Vallejo,spowell@tagfeed.edu,4.04138E+12,visa,$566985.15,1745
Lawrence,Stanley,F,2 Everett Drive,Rialto,lstanley@tazz.mil,5602230414786388,china-unionpay,$728387.18,1746
Angela,Fowler,M,16417 Ridge Oak Junction,Belvedere,afowler@cogidoo.name,3536689223333094,jcb,$840325.83,1747
Doris,Hanson,M,8 Eagle Crest Terrace,Winters,dhanson@bubbletube.mil,3579262666780276,jcb,$883725.47,1748
Emily,Dean,F,168 Hayes Street,Manhattan Beach,edean@brainbox.mil,3564138352771646,jcb,$349270.22,1749
Aaron,Riley,F,84 Elgar Way,Newport Beach,ariley@muxo.name,3536391152937769,jcb,$771778.70,1750
Virginia,Vasquez,M,34890 Paget Center,Redding,vvasquez@pixope.net,3.56109E+15,jcb,$663898.71,1751
Amanda,Wheeler,F,57919 Dryden Crossing,Santa Barbara,awheeler@gevee.net,5002359016653328,mastercard,$45674.00,1752
Benjamin,Day,F,253 Mosinee Point,Santa Clara,bday@muxo.com,3580087153153068,jcb,$278781.76,1753
Catherine,Carter,M,076 Leroy Way,Sacramento,ccarter@skiba.name,5610495931167434,bankcard,$471152.96,1754
Ashley,Romero,M,47723 Jana Center,Corona,aromero@innotype.mil,3582721167079459,jcb,$499269.23,1755
Benjamin,Duncan,M,813 Park Meadow Plaza,Del Rey Oaks,bduncan@podcat.name,3576985588150854,jcb,$343485.83,1756
Nancy,Matthews,M,4444 New Castle Alley,Lake Forest,nmatthews@topicware.org,0604959385516330995,maestro,$657058.74,1757
Christopher,Austin,F,42 Orin Center,Arcadia,caustin@dabvine.mil,5.00236E+15,mastercard,$822629.26,1758
Kathy,Armstrong,F,3404 Kim Way,Rancho Cordova,karmstrong@oyoloo.org,67061824243770995,laser,$81671.62,1759
Chris,Alexander,M,05457 Caliangt Place,Kingsburg,calexander@twitterbeat.net,3586072671741325,jcb,$700829.23,1760
Ralph,Schmidt,M,567 Anniversary Court,Dana Point,rschmidt@twitterworks.name,3576513841288764,jcb,$139025.96,1761
Michael,Hawkins,M,5474 West Way,Hesperia,mhawkins@quatz.org,502094347452810721,maestro,$564846.99,1762
Philip,Mendoza,M,70394 Amoth Street,Milpitas,pmendoza@flipbug.gov,676123930281821279,maestro,$518358.54,1763
Clarence,Dean,F,6 Debra Street,Santa Ana,cdean@brainsphere.biz,3537395484026216,jcb,$665370.30,1764
Lois,Ruiz,M,30 4th Point,Montague,lruiz@thoughtbeat.edu,4911612344485277517,switch,$939466.19,1765
Gerald,Fernandez,F,0188 La Follette Park,National City,gfernandez@devcast.net,3561514378907906,jcb,$643200.83,1766
Joe,George,M,5 Northview Road,Gardena,jgeorge@feedmix.biz,3580335516338144,jcb,$56406.16,1767
Cheryl,Morales,M,0205 Kennedy Lane,Vista,cmorales@skipfire.edu,6762623144943804,maestro,$83952.43,1768
Ernest,King,M,504 Village Junction,Chowchilla,eking@kwideo.biz,3578837871321098,jcb,$724109.47,1769
Frank,Ford,F,62044 Cordelia Terrace,Santa Rosa,fford@tazzy.org,3587486556891808,jcb,$828895.29,1770
Cynthia,Morales,F,89 Village Circle,Lathrop,cmorales@photobug.mil,4917851558825782,visa-electron,$375559.51,1771
Richard,Fox,M,67824 Union Court,Laguna Woods,rfox@edgeclub.gov,3.37942E+14,americanexpress,$825663.43,1772
Dorothy,Hill,M,33 Lunder Plaza,Yountville,dhill@dabz.edu,3.47333E+14,americanexpress,$181900.55,1773
Lois,Schmidt,M,8 Jenna Center,Upland,lschmidt@rhynyx.mil,3.37942E+14,americanexpress,$883965.37,1774
Harry,Allen,F,9 8th Drive,Auburn,hallen@eidel.info,6395380330670452,instapayment,$491366.10,1775
Jerry,Stanley,F,4 Westport Hill,Fremont,jstanley@pixoboo.gov,3.0591E+13,diners-club-carte-blanche,$70258.99,1776
Marilyn,Rivera,F,9 Springview Alley,Seal Beach,mrivera@skinix.name,3.58144E+15,jcb,$275038.03,1777
Betty,Romero,M,9 Hoard Circle,Blue Lake,bromero@wikizz.info,5419315085640163,diners-club-us-ca,$997575.44,1778
Jerry,Crawford,F,35 Kipling Crossing,Sand City,jcrawford@blogxs.net,3540701336077965,jcb,$601637.80,1779
Anna,Kim,M,4629 Fairfield Lane,Santa Ana,akim@aibox.org,3.55315E+15,jcb,$666298.85,1780
Larry,Dunn,F,3 Mariners Cove Street,Santa Maria,ldunn@geba.edu,3567084305208657,jcb,$230897.18,1781
Edward,West,F,3 Almo Point,Oceanside,ewest@fivespan.name,4.04138E+12,visa,$984439.53,1782
Frank,Myers,M,363 Linden Place,Sebastopol,fmyers@flipbug.name,6334361544747561,solo,$723222.57,1783
Nicholas,Murray,F,5 Hudson Place,San Ramon,nmurray@blogspan.info,5465866476186995,diners-club-us-ca,$844149.51,1784
Robert,Austin,M,8 Bartelt Road,Williams,raustin@blogtags.net,5.10876E+15,mastercard,$185551.72,1785
Jean,Marshall,F,93094 Chive Terrace,Lynwood,jmarshall@voonix.info,5602253705330039815,china-unionpay,$713013.86,1786
Bobby,Lopez,F,6153 Leroy Court,Santa Clara,blopez@blogspan.gov,5610473269302186135,china-unionpay,$998617.53,1787
Stephanie,Hicks,F,4173 Crescent Oaks Plaza,Arcadia,shicks@babbleopia.com,6304745095913414,maestro,$753945.28,1788
Wanda,Martin,F,16 Artisan Crossing,Yreka,wmartin@jabbertype.biz,3.7679E+14,americanexpress,$458720.77,1789
Amanda,Watson,F,6 Esker Road,Walnut Creek,awatson@yodoo.gov,5893222971652408,maestro,$574979.93,1790
Samuel,Lee,F,4 Merrick Place,Del Mar,slee@topdrive.com,3.01514E+13,diners-club-carte-blanche,$311012.10,1791
Victor,Knight,F,1 Ilene Junction,Carmel-by-the-Sea,vknight@oyonder.mil,3584539802210521,jcb,$651123.08,1792
George,Simmons,F,1 Corscot Lane,Sutter Creek,gsimmons@yodel.info,5602247291403259,bankcard,$311311.84,1793
Ashley,Moreno,F,6394 Lindbergh Avenue,Highland,amoreno@quimm.com,56022345081619392,china-unionpay,$342547.41,1794
Brandon,Harper,F,095 Carberry Parkway,West Covina,bharper@linktype.gov,5602251998856975,china-unionpay,$443182.06,1795
Steve,Morgan,M,5 Oakridge Plaza,Brawley,smorgan@skibox.net,3.00519E+13,diners-club-carte-blanche,$951023.86,1796
Martin,Roberts,F,6 Ramsey Court,Crescent City,mroberts@browsedrive.net,6331105028320564519,switch,$915988.57,1797
Clarence,Washington,F,6333 Old Shore Terrace,Gonzales,cwashington@skimia.info,3583133755947742,jcb,$978661.97,1798
Roger,Lawrence,F,7 Old Gate Plaza,Half Moon Bay,rlawrence@myworks.info,5457615089647558,diners-club-us-ca,$828788.36,1799
Maria,Williams,M,44349 Rowland Place,Susanville,mwilliams@photobug.gov,3588278347761674,jcb,$71545.44,1800
Betty,Webb,M,664 Rowland Parkway,Desert Hot Springs,bwebb@topdrive.biz,3576931165717988,jcb,$552157.18,1801
Eric,Carter,M,7 Cottonwood Drive,Maywood,ecarter@avamba.biz,676338152940110926,maestro,$13389.05,1802
Jennifer,Bailey,M,0820 Clemons Avenue,Stockton,jbailey@yacero.info,675982375332624862,maestro,$281342.24,1803
Russell,Young,M,808 Bobwhite Place,Los Altos Hills,ryoung@dynazzy.org,5602226191982174,china-unionpay,$814353.64,1804
Denise,Perez,M,2203 Dexter Hill,Norwalk,dperez@yozio.mil,5602216016160098,bankcard,$735460.71,1805
Jessica,Morris,F,265 Fallview Parkway,Upland,jmorris@gabtune.biz,4903390857719921,switch,$482193.08,1806
Richard,Bailey,F,10 Swallow Drive,Anderson,rbailey@mymm.com,5602252173189788738,china-unionpay,$874161.04,1807
Fred,Flores,F,32800 Everett Point,Artesia,fflores@tavu.net,5602210007441534,bankcard,$705974.19,1808
Sarah,Gonzales,F,0587 Park Meadow Road,Redlands,sgonzales@bubbletube.gov,3540181144336921,jcb,$959885.73,1809
